"gara_id","application_name","author_id","builder_id","contractor_id","designer_id","engine_id","manager_id","status","decision_date","region_name","city_id","type","turn","network","period_month","start_date","end_date","class","flat_area","build_qty","build_floor","build_area","com_area","park_area","flat_qty","com_qty","park_qty","flat_onerm","flat_tworm","flat_threerm","flat_fourrm","cost_plan","flat_msprice","build_mscost","flat_mscost","com_msprice","park_price","self_cost","unfin_cost","share_cost","warr_cost","comm_cost","cost_official","flat_inner","flat_height","dpg_date","dpg_num","dpg_add_num","dpg_num_text","prolongation","update_date","state_id","create_date","annul_date","state_name"
"162",NULL,"690404300593","000740002447","000740002447","000740002447","081240016084","180940012156","Завершенный","2019-10-10","г. Астана","18178","Стандартный","2","строительство за счет собственных средств генерального подрядчика ТОО ""Корпорация ""Астана-Стройинвест""","18.0","2019-09-13","2021-11-08","4","19094.14","4.0","13","38863.78","2878.06","0","346","0","0","119","119","107","1","5253239788","285000",NULL,"135171",NULL,NULL,"525323978.8","570232730","50000","93660141","1262500","5253239788",NULL,NULL,"2019-10-17","26","0","ДПГ-19-01-012/026","2.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"65",NULL,"060740002282","021140017787","021140017787","060740002282",NULL,"201040010143","Действующий","2022-10-06","Алматинская обл. ","-11","расторжение",NULL," Инженерные сети подведены ","11.0","2022-06-22","2023-05-20","3","10789.7","1.0","9","17698.6",NULL,"0","233",NULL,NULL,"125","72","36","0","3221033193","370000",NULL,"181994",NULL,NULL,NULL,"473099033","452777592","27479342",NULL,"3221033193",NULL,"3","2022-11-04","112","1","ДПГ-22-05-051/112",NULL,"2024-02-26 09:00:35.388555","1","2024-03-08 16:16:36.330524","2024-01-18","Расторгнут"
"137",NULL,"930740000474","960340000376","050140024099","930740000474","081240016084","170640002219","Завершенный","2019-11-08","г. Астана","18178","Стандартный","?","Без наружных инженерных сетей","22.0","2019-06-19","2021-04-19","4","17108.3","3.0","9","19742.65","893.9","2634.3","165","0","108","38","48","65","14","2439912400","300000",NULL,"123585","400000","1850000","365986860","82287904.4","226900","47152489","1262500","2439912400","черновая","3","2019-12-03","29","0","ДПГ-19-01-001/029","2.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"12",NULL,"100340017283","960340000376","110740018268","100340017283","120840001080","190240034484","Завершенный","2020-02-14","г. Астана","18178","Стандартный","1,2,3,4","Без наружных инженерных сетей","12.0","2019-12-04","2021-05-25","4","11139","4.0","9,1,12,12","18164","1104.5","0","128","1","0","38","38","30","22","2565255008","330000",NULL,"147889","400000",NULL,"256525501","502434000","252500","41256420","1325500","2565255008",NULL,NULL,"2020-02-28","37","0","ДПГ-20-01-001/037 ","2.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"30",NULL,"080340014639","060340004172","060340004172","080340014639",NULL,"210940021028","Действующий","2022-12-13","г. Шымкент","18277","Стандартный",NULL,NULL,"9.0","2022-07-11","2023-07-08","III ","5171.85","2.0","8","7695.6","755.55","915.2","42","3","28","0","7","28","7","2088288586","550000",NULL,"271361","550000","4000000","208828858.6","208056725","382213000","18802318.61",NULL,"2088288586",NULL,NULL,"2023-01-12","126","0","ДПГ-22-13-050/126",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"16",NULL,"130640014443","960340000376","110740018268",NULL,"130140000376","180240017561","Завершенный","2019-01-16","г. Астана","18178","Стандартный",NULL,"Без наружных инженерных сетей","27.0","2019-11-14","2021-02-22","4","6182.7","1.0","7","10697.91","1031.28","0","78","0","0","24","18","24","12","1991352860","300000",NULL,"186144","300000",NULL,"298702929","79460000","300610","38237857","1325500","1991352860",NULL,NULL,"2020-02-06","32","0","ДПГ-20-01-001/32","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"155",NULL,"011140003319","110540015593","100640016266","011140003319","130440013597","190940030982","Завершенный","2020-01-30","г. Астана","18178","Стандартный","1","Без наружных инженерных сетей","23.0","2019-10-31","2021-06-05","4","15704.2","1.0","9","27870","1371.01","4383.11","348","15","274","296","34","18","0","5762175734","380000",NULL,"248558","450000",NULL,"864326360","313716412","28025","110205578",NULL,"5762175734","черновая","3","2020-02-05","34","0","ДПГ-20-01-008/034","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"125",NULL,"061140004198","960340000376","010940009661","061140004198",NULL,"200940032606","Действующий","2022-11-15","г. Алматы ","18194","Стандартный","4","Строительство инженерных сетей за счет связанной компании (ТОО ""Silver House Building"") в группе Bazis-A","30.0","2022-10-11","2024-04-11","4","12117","4.0","12","17222.8","1099.9","0","264","12","0","110","132","22","0","4381913280","475000",NULL,"254425","575000",NULL,"4438191328","43151367","100000","43638544",NULL,"4381913280",NULL,"3","2022-12-13","62","7","ДПГ-21-02-001/062",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"67",NULL,NULL,"960340000376","101040013202","000540001174",NULL,"190440041404","Действующий","2022-11-29","г. Астана","18178","Стандартный",NULL,"Без наружных инженерных сетей и благоустройства","13.0","2022-10-18","2023-11-18","4","7666.2","2.0","8, 10","9055.4",NULL,NULL,"89",NULL,NULL,"16","33","25","9","2199757680","360000",NULL,"286942",NULL,NULL,"329963652","217717490","340300","19820402","459450","2199757682","черновая","3","2022-12-22","58","5","доп.согл.№ 5 к 
ДПГ-21-01-001/058 от 09.04.2021",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"11",NULL,"040440008640","960340000376","080840010397","040440008640",NULL,"190440041434","Действующий","2022-12-13","г. Астана","18178","Стандартный",NULL,"Строительство инженерных сетей за счет Застройщика Bazis-A","21.0","2019-09-15","2024-06-15","4","12013.04","3.0","12; 14","16117.54","935.15","305","118","9","305",NULL,NULL,NULL,NULL,"3784768129","360000",NULL,"234823","360000",NULL,"475795689","612796868","340229","31719713",NULL,"3784768129",NULL,"3","2023-01-13","54","8","ДПГ-221-01-001/054",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"22",NULL,NULL,"050440002386",NULL,NULL,"031140003035","170640031311","Завершенный","2020-05-19","Атырауская обл.","18264","Стандартный",NULL,"Наружные сети будут подведены Застройщиком за счет собственных средств","5.5","2020-03-13","2021-01-26","3","2075.12","1.0","4","2903","0","0","40","0","0","16","16","8","0","405171695","210000",NULL,"139562",NULL,NULL,"40517169","100247456","226900","6007292","1389000","405171695","чистовая",NULL,"2020-06-10","40","0","ДПГ-20-06-018/40","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"5",NULL,"170640013363","050140015456","050140015456","170640013363","140440019409","200340025601","Действующий","2021-11-02","Атырауская обл.","18264","Стандартный",NULL,"Рассматриваются в настоящем Заключении","18.5","2021-02-17","2023-03-01","3","26481","4.0","9","34149.5","2609","0","198","6","0","0","66","66","66","6572665688","296212",NULL,"192467","350000",NULL,"657266569","957110530","100000","56155552","1458500","6572665688","чистовая","3","2021-11-26","95","0","ДПГ-21-06-042/095",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"167",NULL,"781201300472","070240022179","070240022179",NULL,"130140000376","190140013795","Действующий","2020-07-03","Атырауская обл.","18264","Стандартный","1","Осуществляется разработка проектно-сметной документации. Планируется обращение в Фонд в части увеличения стоимости проекта","41.0","2019-05-04","2023-01-04","3","20395.84","4.0","9","33739.34","2600.96","0","352","0","0","128","192","32","0","4348889709","245000",NULL,"128897","245000",NULL,"434888971","410930971","130000","78759175","1389000","4348889709","чистовая","2.85","2020-07-27","44","0"," ДПГ-20-06-021/044","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"115",NULL,NULL,"970540007997",NULL,NULL,NULL,"150840000513","Действующий","2022-09-01","Алматинская обл. ","24184","Стандартный","2","Проводится разработка проектной документации по наружным сетям","12.0","2022-06-08","2023-06-07","3","4910.88","1.0","12","7495.49","0","0","84","0","0","60","12","12","0","2220361349","497143",NULL,"296226",NULL,NULL,"222036135",NULL,"300000","22203613","954000","2220361349","черновая","3","2022-09-13","122","0","ДПГ-22-05-031/122",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"200",NULL,"030340001678","970540007997","120240021628","030340001678",NULL,"150840000513","Действующий","2022-11-03","г. Алматы ","24184","Стандартный","3","Проводится разработка проектной документации по наружным сетям","12.0","2022-06-08","2023-06-07","III ","9071.92","1.0","12","13498.53",NULL,"0","144",NULL,NULL,"48","96","0","0","4087535350","476667",NULL,"302813",NULL,NULL,"408753535","0","300000","40875353",NULL,"4087535350",NULL,NULL,"2022-11-21","122","2","ДПГ-22-05-031/122  ",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"37",NULL,"790206300270","080440009616","110340005965","080940015361","110940004909","220240012421","Действующий","2022-06-21","Алматинская обл. ","-11","Стандартный","2","Наружные инженерные сети будут подведены за счет средств УК с последующим получением гарантии ЕО","10.0","2022-03-29","2023-01-29","4","2544.2","2.0","5","4352.5","254.2","0","58","7","0","35","19","4","0","1254168086","458000",NULL,"288149","525000",NULL,"125416808.6","254505299","258000000","9996628","1531500","1254168086","предчистовая","2.7","2022-08-04","113","0","ДПГ-22-05-052/113","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"170",NULL,"920740001597","080440009616","100940001883",NULL,NULL,"220240012421","Действующий","2023-02-21","Алматинская обл. ","-11","Стандартный","3","Наружные инженерные сети будут подведены за счет средств УК с последующим получением гарантии ЕО","10.0","2022-11-01","2023-09-01","4","2543.3","1.0","5","4089.3","117.2",NULL,"58","3",NULL,"35","19","4","0","1082543056","455450",NULL,"406894","525000",NULL,"108254305","73696765","974288751","10088463","459450","1082543056","черновая","2.7","2023-03-15","133","0","ДПГ-22-05-052/113 ",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"101",NULL,"060740002282","021140017787","021140017787","060740002282","130140000376","201040010143","Действующий","2022-05-20","Алматинская обл. ","-11","Стандартный","13","Строительство инженерных сетей за счет средств","11.0","2022-04-06","2023-03-06","3","10789.7","1.0","9","17698.62","0","0","233","0","0","125","72","36","0","3177473358","320000",NULL,"179532",NULL,NULL,"317747336","397476525","452777592","26149055","1531500","3177473358","черновая",NULL,"2022-06-27","112","0","ДПГ-22-05-051/112",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"117",NULL,"050240018226","051040013647","051040013647","050240018226","050540005384","181040020140","Завершенный","2019-07-19","Алматинская обл. ","-11","Стандартный","3-5",NULL,"11.0","2019-07-05","2020-05-15","3","16401.6","3.0","12","23277.66","0","0","288","0","0","72","144","72","0","4672680111","220000",NULL,"200737",NULL,NULL,"467268011",NULL,"200000","93453602","1262500","4672680111",NULL,NULL,"2019-08-02","19","0","ДПГ-19-02-011/019","3.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"189",NULL,"021140005684","010340004024","010340004024",NULL,"130140000376","190140038552","Завершенный","2020-08-27","г. Шымкент","18277","Стандартный",NULL,"Проект разработан и передан МИО г. Шымкент, планируется строительство ИКИ за счет средств местного бюджета. Заключен Меморандум о взаимном сотрудничестве от 29.04.2020г.","7.0","2020-06-17","2021-04-17","4","9026.5","7.0","5","10658","0","0","140","0","0","35","70","35","0","2099777543","237500",NULL,"197014",NULL,NULL,"138974738","110782909","10000","39779893","1389000","2099777543",NULL,NULL,"2020-09-14","45","0","ДПГ-20-13-004/045","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"164",NULL,"110440020338","010340004024","010340004024","110440020338","120840001080","050640012251","Завершенный","2019-06-12","г. Шымкент","18277","Стандартный","2",NULL,"13.0","2019-05-03","2020-06-03","2","15582.89","4.0","9","27937.7","4989.84","3704.02","168","0","0","1","65","101","1","4853681279","280000",NULL,"173732",NULL,NULL,"385901400",NULL,"97100","77180276",NULL,"4853681279",NULL,NULL,"2019-06-13","5","3","доп.согл. №3 к
ДПГ-18-13-004/005","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"93",NULL,"021140005684","010340004024","010340004024",NULL,"120840001080","200240004050","Действующий","2021-06-08","г. Шымкент","18277","Стандартный","1","Проект будет разработан и передан МИО г. Шымкент, планируется строительство ИКИ за счет средств местного бюджета.","16.0","2021-04-23","2023-02-23","4","18955.35","6.0","9","22629.3","0","0","306","0","0","156","48","102","0","7032122117","350000",NULL,"310753",NULL,NULL,"703212211",NULL,"20000","70321221","1458500","7032122117","улучшенная черновая","3","2021-06-17","68","0","ДПГ-21-13-004/068",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"90",NULL,"081040004732","010340004024","010340004024",NULL,"120840001080","201140025012","Действующий","2022-01-27","г. Шымкент","18277","Стандартный","1","Строительство ИКИ за счет собственных средств Застройщика","17.0","2021-12-21","2023-05-21","3","20309.36","4.0","9","30052.3","548.04","264","280","4","33","0","152","128","0","9298035436","460715",NULL,"309395","600000","2200000","929803543",NULL,"300000","92980354","1458500","9298035436","улучшенная черновая","3","2022-02-11","106","0","ДПГ-22-013-004/106",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"159",NULL,"021140005684","010340004024","010340004024",NULL,"130140000376","190140038552","Завершенный","2021-07-27","г. Шымкент","18277","Стандартный",NULL,"Проект будет разработан и передан МИО г. Шымкент, планируется строительство ИКИ за счет средств местного бюджета.","12.0","2021-06-01","2022-07-12","3","19560.8","6.0","9","24557.72","0","0","288","0","0","0","180","108","0","6015465822","335000",NULL,"244952",NULL,NULL,"601546582",NULL,"10000","60154658","1458500","6015465822",NULL,NULL,"2021-08-13","78","0","ДПГ-21-13-004/078","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"147",NULL,NULL,"050640012251",NULL,NULL,"050140003046","210740014236","Действующий","2022-07-05","г. Шымкент","18277","Стандартный",NULL,"Строительство инженерных сетей за счет средств Застройщика","11.0","2022-04-25","2023-03-25","3","6061.7","4.0","5","7070.7","0","0","100","0","0","40","40","20","0","1977884401","389000",NULL,"279729",NULL,NULL,"197788440","176389461","20000","39413928","1531500","1977884401","черновая",NULL,"2022-08-11","118","0","ДПГ-22-13-046/118","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"169",NULL,NULL,"961240027773","961240027773",NULL,NULL,"090940015908","Действующий","2022-10-18","г. Шымкент","18277","Стандартный",NULL,"Строительство инженерных сетей за счет средств Застройщика ","10.0","2022-03-10","2023-03-08","3","21559.76","2.0","12","25644.24",NULL,"0","208",NULL,NULL,"80","48","72","8","5663317430","350000",NULL,"220841",NULL,NULL,"566331743","673618997","150000","49896984",NULL,"5663317430",NULL,NULL,"2022-11-01","124","0","ДПГ-22-13-058/124",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"116",NULL,"180340028114","060240025805","060240025805","170640007775",NULL,"221140027032","Действующий","2023-02-21","г. Шымкент","18277","Стандартный",NULL,"Строительство инженерных сетей за счет средств Застройщика","12.0","2022-12-08","2023-12-08","4","6432.11","3.0","5","9446.3","1598.5","0","103","12","0","33","50","20","0","2757296296","421900",NULL,"343349","450000",NULL,"341187844","344870368","100000","24124259","517500","2757296296",NULL,"3","2023-03-06","132","0","ДПГ-23-13-055/132",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"754818","Заявка на гарантирование - 370","010540003856","110540015593","110540015593","000000000000","130440013597","130340016121",NULL,NULL,"","18178","Стандартный","","предусмотрены в рамках рассматриваемого проекта","11.0","2023-01-13","2023-12-13","4","24819.83",NULL,"9","24819.83","18260.92","146.31","319","4",NULL,"142","99","78",NULL,"6705420003","415000","270163","415000","550000",NULL,"670542000.3","0","6034878002.7","67054200.03",NULL,"6705420003","чистовая",NULL,"2023-06-26","143",NULL,"ДПГ-23-01-008/143",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"729353","Заявка на гарантирование - 336","000540001174","960340000376","960340000376","000000000000","120440019277","190440041404",NULL,NULL,"","18178","Стандартный","Блок 6","будут выполнены за счет застройщика","12.0","2023-02-03","2024-02-02","4","5866.6",NULL,"10","5866.6","4239.6","300.1","54","3",NULL,"9","19","18",NULL,"1057725","380000","180","180289","400000",NULL,"158658771","14744000","899066367","10429811.38",NULL,"1057725138","предчистовая",NULL,"2023-06-21","58","7","ДС7 21.06.23 к ДПГ-21-01-001/058",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"767427","Заявка на гарантирование - 375","080840004560","110540015593","110540015593","000000000000","130440013597","210840011146",NULL,NULL,"","18178","Стандартный","очередь 1.1","имеются","9.0","2023-04-25","2024-01-25","4","22720.11",NULL,"17","22720.11","18212.33",NULL,"405",NULL,NULL,"288","100","17",NULL,"8484559525","490000","373438","465869",NULL,NULL,"848455952.5","69997787","7636103572.5","84145617.38",NULL,"8484559525","улучшенная черновая",NULL,"2023-06-26","145","2","дс2 25.01.24 к ДПГ-23-01-008/145",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"911326","Заявка на гарантирование - 430","081040004732","050640012251","050640012251","000000000000","130440013597","210740014236",NULL,NULL,"","18277","Стандартный","","будут выполнены за счет застройщика","10.0","2023-08-07","2024-06-07","","9734.34",NULL,"5","9734.34","6706.78",NULL,"130",NULL,NULL,"60","70",NULL,NULL,"2860595380","414158","293866","426523",NULL,NULL,"2860595380","669946952","0","21906484.28",NULL,"2860595380","предчистовая",NULL,"2023-10-20","156","0","ДПГ-23-17-046/156",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"684978","Заявка на гарантирование - 358","160640007525","100240000106","100240000106","000000000000","160340011403","160340011403",NULL,NULL,"Западно-Казахстанская область","16298","Стандартный","","имеются","9.5","2022-12-19","2023-09-19","3","14521.36",NULL,"","14521.36","8910.4","1117","136","5",NULL,"48","48","40",NULL,"2625205130","285000","180782","280000","500000",NULL,"393780772.5","209455000","2231424377.5","24157501.5",NULL,"2625205150","черновая",NULL,"2023-06-02","139",NULL,"ДПГ-23-07-061/139",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"884830","Заявка на гарантирование - 419","990940000452","111140016064","111140016064","000000000000","160340007574","211040012059",NULL,NULL,"Акмолинская область","177396","Стандартный","дом 49","имеются","16.0","2023-08-04","2024-11-04","4","11041.2",NULL,"5","11041.2","7287.6","1507.2","140","15",NULL,"60","50","25",NULL,"2623982344","314971","237653","298356","350000",NULL,"262398234.4","1082408947","2361584109.6","15415733.97",NULL,"2623982344","черновая",NULL,"2023-09-28","158","1","ДС1 28.09.23 к ДПГ-23-03-049/148",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1116972","Заявка на гарантирование - 474 - Test","110240018011","150240008272","150240008272","000000000000","220640000343","170640016080",NULL,NULL,"Атырауская область",NULL,"Стандартный","","имеются","14.0","2023-11-13","2025-01-13","3","25056.9",NULL,"9","25056.9","25056.9","2245.1","240",NULL,NULL,"80","80","80",NULL,"3595425509","312000","143490","176191","300000",NULL,"359542550.9","360356702","3235882958.1","32350688.07",NULL,NULL,NULL,NULL,"2024-09-16",NULL,NULL,"ДПГ-test474",NULL,"2024-10-02 05:49:51.385594","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1124232","Заявка на гарантирование - 474","080840004560","110540015593","110540015593","000000000000","130440013597","210840011146",NULL,NULL,"","18178","Стандартный","1.3","будут выполнены за счет застройщика",NULL,"2024-03-20","1970-01-01","4","7217.35",NULL,"9","7217.35","5662.51","104.8","106","1",NULL,"53","35","18",NULL,"2679891550","475000","371312","464669","600000",NULL,"267989155","16303003.5","2411902395","26635885.47",NULL,"2679891550",NULL,NULL,"2024-05-06","145","3","ДПГ-23-01-008/145",NULL,"2024-10-09 15:00:00.86965","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1094415","Заявка на гарантирование - 475","110240018011","080240012629","080240012629","000000000000","220640000343","080840016029",NULL,NULL,"Атырауская область","18264","Стандартный","","будут выполнены за счет застройщика","14.0","2023-11-13","2025-01-13","3","25056.9",NULL,"9","25056.9","18161.2","2245.1","240","5","0","80","80","80",NULL,"3595425509","312000","143490","176191","300000",NULL,"359542550.9","360356702","3235882958.1","32350688.07",NULL,"3595425509","черновая",NULL,"2024-03-14","164",NULL,"ДПГ-24-06-070/164",NULL,"2024-03-27 20:13:49.749708","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1133406","Заявка на гарантирование - 479","060640009878","050640009251","050640009251","000000000000","200340020313","181140022389",NULL,NULL,"","18178","Стандартный","","имеются","16.0","2024-02-20","2025-06-20","4","21357.11",NULL,"12","21357.11","15245.91","498.96","209","1","1187","91","36","71",NULL,"7417681106","538985","347316","471117","488881","3000000",NULL,"2969393901",NULL,"44482872.05",NULL,"7417681106","4",NULL,"2024-05-28","165",NULL,"ДПГ-24-01-023/165",NULL,"2024-05-28 09:00:01.130842","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1128486","Заявка на гарантирование - 477","941240001934","111140016064","111140016064","000000000000","150340023613","160140004651",NULL,NULL,"","18178","Стандартный","1 очередь","будут выполнены за счет застройщика","19.0","2023-02-14","2024-09-14","4","3813.5",NULL,"9","36505.1","23133.01","150","450","15","98","239","124","87",NULL,"9904943140","433773","271330","395291","471333","1500000","1467873837.48","4329235873","8437069302.52","55757072.67",NULL,"9904943139","4",NULL,"2024-05-29","169",NULL,"ДПГ-24-01-049/169",NULL,"2024-06-04 11:34:12.027695","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1031332","Заявка на гарантирование - 459","081040004732","010340004024","010340004024","000000000000","201140025012","201140025012",NULL,NULL,"","18277","Стандартный","2 очередь","будут выполнены за счет застройщика","14.0","2023-10-20","2024-12-20","3","23220.52",NULL,"9","23220.52","18073.93","917.85","271","12","1697","48","133","89",NULL,"8967320951","450893","386180","472168","550000","2500000","896732096","1813131424","8070588855","71541895.27",NULL,"8967320951","",NULL,"2024-02-02","106","4","дс4 от 02.02.24 к ДПГ-22-13-004/106",NULL,"2024-03-27 20:54:32.734915","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1309482","Заявка на гарантирование - 490","130740019150","171240023488","171240023488","000000000000","130540009877","230340036850",NULL,NULL,"","18217","Стандартный","","имеются","11.0","2024-06-06","2025-05-06","4","3419.26",NULL,"9","3419.26","2732.59",NULL,"36",NULL,NULL,"10","9","17",NULL,"898033122","369444","262639","328638",NULL,NULL,"134704968.3","145908164",NULL,"7521249.58",NULL,"898033122",NULL,NULL,"2024-08-09","155","1","дс№1 от 09.08.2024 к ДПГ-23-16-068/155 11.10.23",NULL,"2024-09-26 06:00:00.451543","15320","2024-06-12 12:00:03.04612",NULL,"Актуальная гарантия"
"33",NULL,"210540003005","960340000376","050140024099","930740000474","081240016084","170640002219","Действующий","2022-02-24","г. Астана","18178","расторжение","3","Строительство инженерных сетей за счет собственных средств Застройщика","23.0","2022-01-20","2023-12-20","4","11532.8","1.0","19","17982.62","581.8","1764.6","180","5","96","72","72","36","0","2448882300","300000",NULL,"136181","400000","1500000","367332345","46143291","226900","24027390",NULL,"2448882300","черновая",NULL,"2022-03-31","29","5","доп.согл. № 5 к 
ДПГ-19-01-001/029 03.12.2019",NULL,"2024-02-26 09:00:35.388555","1","2024-03-08 16:16:36.330524","2023-08-07","Расторгнут"
"870193","Заявка на гарантирование - 416","120340006886","120340006886","120340006886","000000000000","200240021972","230240000142",NULL,NULL,"Алматинская область",NULL,"расторжение","","имеются","12.0","2023-05-31","2024-05-30","4","2868.92",NULL,"5 с мансардным этажом","2868.92","2138.63",NULL,"48",NULL,NULL,"30","18",NULL,NULL,"745892709","380000","259990","348771",NULL,NULL,"74589270.9","19366273","671303438.1","7265264.36",NULL,"745892709","чистовая",NULL,"2023-09-07","153","0","ДПГ-23-05-067/153",NULL,"2024-06-04 14:03:30.466878","1","2024-03-08 16:16:36.330524","2024-06-25","Расторгнут"
"1312620","Заявка на гарантирование - 491","100340017283","960340000376","960340000376","000000000000","120440019277","190240034484",NULL,NULL,"Астана","18178","Стандартный","3 очередь, пятно 2","имеются","14.0","2024-05-03","2025-07-03","4","10791.17",NULL,"18","10791.17","8276.55","460.19","102","1",NULL,"17","51","34",NULL,"2589603399","450000","296404","239974","450000",NULL,"258960339.9","118485000","2330643059.1","24711183.99",NULL,"2589603399","4",NULL,"2024-10-01","37",NULL,"ДПГ-20-01-001/037",NULL,"2024-10-10 15:00:00.498094","15320","2024-06-14 09:00:02.41333",NULL,"Актуальная гарантия"
"1322634","Заявка на гарантирование - 496","060440000659","970540007997","970540007997","000000000000","201040015207","030940000344",NULL,NULL,"","18194","Стандартный","2 очередь, пятна 4,5,6","имеются","7.0","2024-08-20","2025-03-20","4","9118.5",NULL,"7,9","9118.5","5713.11","414.81","120","4",NULL,"42","60","18",NULL,"3249330210","582000","356344","568749","650000",NULL,"487399531.5","0","2761930678.5","32493302.1",NULL,"3249330210","4",NULL,"2024-11-06","-80",NULL,"ДПГ-24-02-031/17",NULL,"2024-11-06 15:00:01.359778","15320","2024-06-20 15:00:02.194948",NULL,"Актуальная гарантия"
"1349559","Заявка на гарантирование - 498","010540003856","041040007551","041040007551","000000000000","100940000469","201240024454",NULL,NULL,"г. Астана","18178","Стандартный","4 очередь","имеются","11.0","2024-07-01","2025-06-01","4","17629.99",NULL,"9,12","17629.99","11241.39","1264","188","10","2691","69","57","51",NULL,"5936601406","475665","336733","474723","555000","2208000","890490210.9","1527248132","4409353274","44093532.74",NULL,"5936601406","4",NULL,"2024-10-02","-82",NULL,"ДПГ--24-01-036/174",NULL,"2024-10-02 12:04:22.716488","15320","2024-07-09 06:00:02.82248",NULL,"Актуальная гарантия"
"832162","Заявка на гарантирование - 403","180340028114","060240025805","060240025805","000000000000","190140002899","221140027082",NULL,NULL,"г. Усть-Каменогорск","18217","расторжение","","имеются","13.0","2023-06-27","2024-07-27","4","13840.12",NULL,"1,12, 14","13840.12","10209.81","1638.96","162","11","1208","79","70","13",NULL,"3730317893","387963","269529","269529","450000","4500000","373031789.3","296167838","3357286103.7","34341500.55",NULL,"3730317893","черновая",NULL,"2023-08-31","150","0","ДПГ-23-16-055/150",NULL,"2024-06-04 14:03:30.466878","1","2024-03-08 16:16:36.330524","2024-03-27","Расторгнут"
